,comment,author,author_url,published_at
2147,world witnessing holocaust muslims others last decades western political powerhouse ideology okay war mongers zionists normalizing destruction lives properties anywhere islamic world absolutely insane facing new phase crusades last decades savegaza,@salmansiddiqui8403,http://www.youtube.com/channel/UCzemYs90cfORk1PckhnJdOw,2023-12-02T00:28:47Z
2148,robpalmsuptogetherpalmsuptogether,@nahidparvaj7276,http://www.youtube.com/channel/UCrBFT2zh6l1Dmj5_wd8sa3g,2023-12-02T00:28:32Z
2149,western leaders continue say israel right commit genocide destroy world whenever wants,@salmansiddiqui8403,http://www.youtube.com/channel/UCzemYs90cfORk1PckhnJdOw,2023-12-02T00:28:13Z
2150,redheart foldedhands,@lourdes8hinnant,http://www.youtube.com/channel/UCXb2gfcNx2L1a56Q940Pz4Q,2023-12-02T00:27:42Z
2151,noesss picking hamas leader crying bombings stupid population,@SUB13333,http://www.youtube.com/channel/UCgcVLJaxCjE32F3nvCZxS_A,2023-12-02T00:27:30Z
2152,good reporting keep may allah reward,@tausifhanif8026,http://www.youtube.com/channel/UC8t1ThOwZHhX85M5cJoKTmA,2023-12-02T00:27:27Z
2153,people jail years minor crimes netanyahu strikes bombs innocent children civilians lives freely whater ever wants gets morning evertime wants roof head takes nice showers eat pleases warm home grown man killing babies ashamed self,@judygutierrez4309,http://www.youtube.com/channel/UCDapuF-F11Q5l_fPeb22ZDg,2023-12-02T00:27:16Z
2155,love playing victim one buying anymore,@73tubee,http://www.youtube.com/channel/UCCPM6ZkxucMJPoFN2yEQmxg,2023-12-02T00:25:57Z
2156,every time see like great shes still alive sad shes still alive see another day destruction genocide forever hope gaza holds since american havent liked money living american dream citizens matter live want freedom freedom live work make decent living love want raise children pennies threat war thrives government looking oppress wish peace brothers sisters much israel tryin dehumanize palestinians need listen stories different core needs wants everything else side stead fulfilling basic needs politicians refuse solve things need still struggling basic needs sad leaders dont meet basic needs people turn around use political gain profit israel american falling short needs start wars let occurs declare war get reelected collect money peoples lives god damn lime people waking hope hope stick trying expose current politicians replace ones looking pay check one still office years later many attacks layered citizens citizens still needing needs met politicians think skip needs let war start ill make money war look like savior despite ignoring intelligence prior attack could prevented dint know ill come end fight vary people helped get hamas call enmity say ill put end get elected well lime pockets whole thing starts tired leaders knowing hand threat nothing lives lost try swoop anger furry like ill protect whats left part protecting anything first adverting preventing attack first damn place like medicine isnt much money made preventative care profit made sucked choice close death bed pathetic god damn depressing blame extreme end capitalism,@curiouslyt2123,http://www.youtube.com/channel/UCvp2oxW9kzgzaBfnQ3xL_Dw,2023-12-02T00:25:37Z
2157,palestinians dont want peace israel war hamas palestinians thought war things like wont happen true results war guys dont watch russia ukraine war left seek peace nations let lesson nations seek peace like israel seek war like hamas fault,@user-bq1lq4wx9o,http://www.youtube.com/channel/UCr0brIb5Lb77qVBN2vhi6PA,2023-12-02T00:25:09Z
2158,enemy poor one gave israel bombs destroy earth palestine,@kadaawofilimadamacaan,http://www.youtube.com/channel/UCrcDWhnJp9zzOjQrXdTbJyg,2023-12-02T00:25:00Z
2159,redheartredheartredheartredheartredheartredheart thank inspirational video stories please foldedhands post stories palestine palestinian palestinianterritories christians buddhists atheists taoist usa canada european union never know palestine palestinian suffer much israeli occupation admire people even hardest time people care patriotic spirit really inspire please foldedhands post stories jewish strong control parliaments suppress truth god redheart bless palestinian deliver people palestine palestinianterritories trouble time,@babycricket9649,http://www.youtube.com/channel/UCVoWGoO4y0do973vDUVPMPA,2023-12-02T00:24:45Z
2160,pray palestinians everyday black american see may god cover protection redheartredheartredheart,@northwhitakers,http://www.youtube.com/channel/UCN2R2QKmvXzuIe1TVJtPMTA,2023-12-02T00:24:20Z
2161,home home facewithpeekingeye,@kreasijayamukti,http://www.youtube.com/channel/UCIgiq6Zr0Hvu0hOvxuJNFGg,2023-12-02T00:24:15Z
2162,cryingfacepalestinianterritories,@davinderkaur6560,http://www.youtube.com/channel/UCHl3lkNq227z4M9jyQU0STg,2023-12-02T00:24:06Z
2163,sorry palestinian peoples predicament losses expect extension hamas voted government refuse live peaceably israel people live next door keep calling train generations killing annihilation entire people loudlycryingface enough vengeful fighting october hamas invaded peaceful civilian areas israel brutally monstrously shot raped tortured beheaded burnt alive otherwise terrorised kidnapped innocent people women children families young cowardly attack army civilians loudlycryingface inter generational united nations israeli provision services aid gaza hamas done funding palestinians living better quality living conditions thats right hamas whose leaders often live richly countries use buy weapons build war infrastructure hospitals schools continue wage war deliberately using palestinian peopleas human shields instead improving lives going rise self serving deluded badly inhumane leadership save next generations ridiculous cycle unnecessary war loss,@jennarare,http://www.youtube.com/channel/UCY7EIrTbefkReDCgRIX8TOQ,2023-12-02T00:23:44Z
2164,dancing celebrating october dancing time move back loving brothers,@73tubee,http://www.youtube.com/channel/UCCPM6ZkxucMJPoFN2yEQmxg,2023-12-02T00:23:38Z
2165,sons think thats sensitive wish things like women daughters know countries many ways incredibly hard young men around world often different kind suffering stress young men doesnt mean less beloved need less consideration compassion,@suzimonkey345,http://www.youtube.com/channel/UCty3QMb5xZ8KR7aZnT764Uw,2023-12-02T00:22:52Z
2168,well hamas made israelis dead started atrocity israel finish stop already evil heartless hamas didnt care gaza fact use innocent civilians shields stop already fake humility,@user-nl7pb2vl9m,http://www.youtube.com/channel/UCiP_onIYYxb4EHSL16EBMPQ,2023-12-02T00:19:41Z
2169,attacked south wanted displace people egypt goal,@ghadermaghool7541,http://www.youtube.com/channel/UCx82zisoiJJBTS-nfq2AFrA,2023-12-02T00:19:02Z
2170,see bisans videos directly would love see reports,@dhedgpeth,http://www.youtube.com/channel/UCFkMI2__8iK2R7ldWHykBMw,2023-12-02T00:19:01Z
2171,shame israel even animals much better youre demon live real life wait big karma happened soon hellooooo youre disgusting youre cruel allow demonisrael genocide palestine,@Meldaya,http://www.youtube.com/channel/UCLb4xj8H61uxdBss0RDOe2A,2023-12-02T00:18:49Z
2173,world must help rebuild make sure corrupt group doesnt steal money,@suzimonkey345,http://www.youtube.com/channel/UCty3QMb5xZ8KR7aZnT764Uw,2023-12-02T00:17:44Z
2178,masha allah strong people,@user-lj4zw1up3u,http://www.youtube.com/channel/UCZRtQenKDTdp2umZpvczrog,2023-12-02T00:16:51Z
2179,hear one people condem hamas ask stop sympathy,@avatarnaya,http://www.youtube.com/channel/UCseAVftnPH7ZqCsTfCIElWA,2023-12-02T00:15:48Z
2180,facewithopenmouthcryingface omg facewithopenmouth,@legalserviceplus,http://www.youtube.com/channel/UCu45ZeVYigAVL2dyakyLZcw,2023-12-02T00:15:34Z
2181,may allah transform grief comfort inshallah palestine free,@user-lj4zw1up3u,http://www.youtube.com/channel/UCZRtQenKDTdp2umZpvczrog,2023-12-02T00:14:26Z
2182,purposely destroying homes push,@JayNYCCCCCCCYKMDN,http://www.youtube.com/channel/UCJ9k8B9vkscZmD4ptLbXyRA,2023-12-02T00:13:30Z
2183,god make easy cryingfacei pray,@zohreadib347,http://www.youtube.com/channel/UCD2wZ3b7JWC1QGTrPQ74PBA,2023-12-02T00:13:21Z
2186,bombed loosing home still help sharing ever ease trouble masya allah best example humanity,@tetapdua,http://www.youtube.com/channel/UCAGtPntLnSrBAsmWp0iyc6Q,2023-12-02T00:12:42Z
2187,allah shower love blessings people palestine still smiling hope belief rabb allah god lord majestic throne allah protector comforter allah healer curer victory victory yaallah muslims waiting palestinian victory,@sonianercam8058,http://www.youtube.com/channel/UCJHnsZ8kIlD3dEYIsIBI_4A,2023-12-02T00:12:28Z
2188,cryingface,@rakhshi2635,http://www.youtube.com/channel/UCSp96r9OdnGN8qbnuMfC-tQ,2023-12-02T00:11:40Z
2189,still alive world leaders sleeping yawningfacesleepingfacesleepingface,@hasanmahmood30,http://www.youtube.com/channel/UCIVwDFPc_keUzSP8x2ODqcg,2023-12-02T00:11:30Z
2190,sorry horrible,@palapalak.8907,http://www.youtube.com/channel/UC20vo8ozd6ajz-2fCEUGsTQ,2023-12-02T00:11:18Z
2191,palestinians chose path palestinians chose protect hamas aiding enemy makes enemy arent covering oct palestinians put israeli babies ovens microwaves report facts,@europe-number-1,http://www.youtube.com/channel/UC-bKkZMYG4rDSBiggwB-x_g,2023-12-02T00:10:52Z
2192,shame shame humanity sad situation stuck raise voice fear retaliationbe called antisemtic heart knows well cries stay safe people gaza,@SpreadPeaceNotHate,http://www.youtube.com/channel/UCXbnieQdjnCLUPi0qDhnN1A,2023-12-02T00:10:42Z
2193,come help allah comforted prophet said behold help allah near,@palestineflipbook,http://www.youtube.com/channel/UCSh7qmd8UjblMYZk_EWHluQ,2023-12-02T00:10:22Z
2194,israel crimes stop single day,@ceo_cheese,http://www.youtube.com/channel/UCVG-MtjF7xDzMXnFG3G9RXw,2023-12-02T00:09:43Z
2195,brokenheartbrokenheart planted land picked lemons squeezed olives world knows owners land long live long live long live palestine screw zionism translation song twostate solution without excuses right thing always encourage peaceful solutions israels solutions seventyfive yearsbrokenheartrepeatbuttonrepeatbutton,@MA-ti5we,http://www.youtube.com/channel/UCyYpc4EtYEPyEEkV4Fs1BzA,2023-12-02T00:09:43Z
2196,houses searching food cloth utensils western media idf finding mass destruction weapons hypocrisygrinningfacewithsweat,@hasanmahmood30,http://www.youtube.com/channel/UCIVwDFPc_keUzSP8x2ODqcg,2023-12-02T00:08:29Z
2197,wrong palestinians solely responsible stupid understand consequences violent behavior,@tyroneshoelace4872,http://www.youtube.com/channel/UCWEfgVWDAAu3jx2x35HM7gw,2023-12-02T00:08:21Z
2198,growingheart,@Itstheendoftheworldasweknowit,http://www.youtube.com/channel/UCBysZmDZlCfPavlgkF3sBtw,2023-12-02T00:07:49Z
2199,keep strong palestine palestinianterritories world knows truth free palestine,@mimi1o8,http://www.youtube.com/channel/UCTkzRpi44cXxOsHhSdriaFA,2023-12-02T00:07:47Z
2201,idf scumbags palestinian people unfortunately thousands died pathetic western media support carnage,@michael6303,http://www.youtube.com/channel/UCoc_AFADsZfvNE_yKXsiFcA,2023-12-02T00:06:18Z
2202,fault either side simple people like big scheme things politics bit much retribution juncture war something really make human human sense people military geared time either side battle blood innocent never prayers,@anthonymoscon18,http://www.youtube.com/channel/UCoUbbuMo2LdzVLqzonNxaZA,2023-12-02T00:05:56Z
2205,hate resilience palestinian people want destroy unfortunately israeli couldnt failed immensely,@azraghaffar2613,http://www.youtube.com/channel/UC8MiqKHlGQ38m8LvNGqt61g,2023-12-02T00:04:35Z
2208,want peace lol,@williamsaephanh976,http://www.youtube.com/channel/UCe6glHuu2H84t_IcK4THLRA,2023-12-02T00:03:15Z
2209,noticed cats bringing people peace pray aid agencies also supply cat dog food surviving animals displaced,@brittneylyntalks,http://www.youtube.com/channel/UCHnn-n2KLHa3f6nKi8M11dg,2023-12-02T00:02:46Z
2210,correct title hamas made pepple homeless israel,@moraisisabel6424,http://www.youtube.com/channel/UCST9qz1y7GFdl_boq2xc22w,2023-12-02T00:01:53Z
2211,sad see killing israelis chanting god great many times showing love looks like prayer accepted must recognize love sharing everyone world sad receiving little extra interest principal paid,@VivekSingh-hq8iz,http://www.youtube.com/channel/UCVFFfeJosC9iRWRHv-G3YMg,2023-12-02T00:01:11Z
2212,victoryhandvictoryhandwatermelonwatermelon,@user-cm8ft1db3e,http://www.youtube.com/channel/UCoslDHETIRmLlwfLskDyWaQ,2023-12-02T00:00:50Z
2214,bisan outdid report despite unimaginable horrors captured unimaginable resilience palestinian people humanity display hell truly inspiring adorable kittycat nine lives palestinian people seem good thing theyll need themcryingface please stay safetwohearts,@BrianBorges-ez3ls,http://www.youtube.com/channel/UCb1coByzViu6N1GCckBlwxA,2023-12-01T23:59:38Z
2215,palestine freeinsya allahredheartgreenheartwhiteheartblackheart,@rohanakussin6498,http://www.youtube.com/channel/UCvezz81Q1-YnHtZ6SXN73bQ,2023-12-01T23:59:25Z
2216,freaking sad dude everything damaged total lossloudlycryingfacefoldedhandslightskintoneplaceofworship prayers victims affected,@jackiecastillo2484,http://www.youtube.com/channel/UCXzfFsEXd2makYsDQvJRbRw,2023-12-01T23:58:37Z
2218,alhamdulillah bisan gaza still alive even martyred palestinians loving believing one god dead dead receiving provision lord cos allah tells quran itsone honourable things ever may allah give patience eloquence strength freedom inshaallah sunday gon ride push bike dewsbury masjid east london masjid ride represents hope freedom oppressed including gazza prisoners guantanamo bay aafia siddiqui displaced syria may allah make easy alhamdulillah tyrants dont like allah made hearts free love hope meet one day shafiq huddersfield alhamdulillah wassalaam,@shafter164,http://www.youtube.com/channel/UCw4u4NV4OwxqxIn-PqsfHfw,2023-12-01T23:58:03Z
2219,israel intends destroy gazas infrastructure make place unlivable rest world world expected take care homeless refugees israel pretty sure get done one lift finger dont think theyre wrong,@kenmacleod7225,http://www.youtube.com/channel/UCAqm12k6jeENcvQpaOJcLYg,2023-12-01T23:57:52Z
2220,hamas made people gaza homeless hamas allways living people gaza suffer hear money aid given gaza hamas took see hamas blame hamas drugged kids burnt kids legs god knows else evil israel let hamas hamas broke word amount hostages supposed returned israel level best,@Christine-os7le,http://www.youtube.com/channel/UC3a3ozgIL_mIKtgR4NCRIow,2023-12-01T23:57:51Z
2221,salutes palestinians firm belief allah almighty inspite odds curse befall israel massacre humanity front world,@kasimbilgrami7429,http://www.youtube.com/channel/UCF-gHS4pKfnLisOS7d1c5-Q,2023-12-01T23:57:35Z
2222,sorry god bless save families,@joylarson9040,http://www.youtube.com/channel/UCInnQnO84K-o_UvPLzD2X3w,2023-12-01T23:57:29Z
2224,fire rockets home lose homewake palestinians sow reap,@howardhill3395,http://www.youtube.com/channel/UCo3xeH_lwcnpOcXFQ18qTjQ,2023-12-01T23:56:50Z
2225,hamas made homeless chased hamas peace stop playing victim result hamas wanted,@claudiacrisp7231,http://www.youtube.com/channel/UCQNhl-jZwshq2B6AOt973jw,2023-12-01T23:56:48Z
2226,genocide ethnic cleansing war crime,@mikem4432,http://www.youtube.com/channel/UCexhLdFKG5KaCr8-IbAwLvQ,2023-12-01T23:56:40Z
2227,god protect kind brothers gaza grant victory resistance,@NmBazi,http://www.youtube.com/channel/UCKXh57v_apWuABX8iDNLDEg,2023-12-01T23:56:33Z
2228,allahho mastar owrateena waamin raahteena god cover faults give peace distressfoldedhandspeacesymbolfoldedhandspeacesymbolfoldedhandspeacesymbolfoldedhands,@rabiarobertson6237,http://www.youtube.com/channel/UCOKo2yFQzAhVmUiNvBdqMSQ,2023-12-01T23:55:56Z
2229,sorrycryingface,@jessicashimom3,http://www.youtube.com/channel/UCIEUDml6ExmmShaVPFzeM6g,2023-12-01T23:55:42Z
